ID,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
1640,6/22/14,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,SP
810,05-12-2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,SP
9423,2/23/14,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,SP
4345,01-12-2014,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,AUS
89,12-09-2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,SA
5294,11/20/13,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,SP
1321,11-04-2013,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0,CA
2686,10/21/13,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,AUS
1215,10-08-2013,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,SP
9283,09-12-2013,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,CA
3120,8/28/13,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,0,1,CA
5868,8/22/13,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,CA
8143,7/30/13,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,1,0,SP
3479,7/19/13,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,CA
7214,07-05-2013,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,SP
5543,6/24/13,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,SP
9347,6/21/13,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,SP
10160,6/21/13,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,SP
1406,02-12-2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,SP
7019,1/23/13,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0,SA
2157,01-12-2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,CA
8939,12/16/12,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,0,SP
10250,11/20/12,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,SP
1272,10/21/12,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,AUS
3007,10-04-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,IND
5513,10-04-2012,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,SP
679,9/20/12,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,SP
8876,08-08-2012,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,SP
10827,08-07-2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,AUS
7300,6/29/14,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,IND
4268,06-09-2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,US
4603,1/31/14,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,SP
8659,1/21/14,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,GER
10708,12/28/13,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,SP
1176,9/22/13,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,SP
10380,9/20/13,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,IND
7037,08-11-2013,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,SA
11096,08-08-2013,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,SP
6374,5/17/13,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,SP
5552,5/13/13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,SA
2245,4/22/13,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,SP
6200,04-08-2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,SP
9904,3/29/13,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,CA
10031,02-10-2013,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,SA
6642,1/23/13,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,SA
10882,11-09-2012,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,SP
5636,11-09-2012,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,0,IND
8692,09-12-2012,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,SP
8091,09-02-2012,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,IND
8080,8/17/12,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0,IND
8370,08-02-2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,CA
4550,6/24/14,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,SP
3381,06-08-2014,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,CA
10556,5/24/14,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,SP
9467,05-11-2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,SP
2891,10/18/13,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,US
5011,10/18/13,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,SP
8140,10-03-2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,AUS
11039,9/17/13,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,SP
78,9/15/13,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,SP
5517,9/15/13,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,AUS
5290,8/14/13,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,CA
4128,7/20/13,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,SA
8534,7/16/13,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,SP
9592,6/30/13,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,SP
8957,06-10-2013,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,SA
9308,05-11-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,SA
544,05-11-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,SP
5989,4/16/13,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,CA
635,3/19/13,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,SP
6673,3/19/13,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,US
1710,03-07-2013,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,SP
523,1/31/13,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,SP
8977,01-12-2013,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,SP
9736,12/24/12,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0,0,US
1544,12/22/12,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,CA
6575,10/27/12,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,SA
6147,10/18/12,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,GER
6354,8/31/12,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,1,0,SP
4769,6/18/14,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,SP
7540,5/25/14,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,0,SP
5247,05-10-2014,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,SP
5987,05-04-2014,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,SP
9960,4/30/14,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,SA
10972,03-10-2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,SP
1399,1/21/14,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,SP
2698,11-07-2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,US
6340,10/27/13,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,SA
4107,10-08-2013,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,SP
10906,10-08-2013,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,SA
2557,8/29/13,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,SP
8786,5/26/13,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,GER
7187,5/18/13,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,AUS
6119,05-10-2013,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP
2980,3/22/13,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,0,CA
3850,12-07-2012,52,3,3,3,15,4,15,1,1,0,3,6,0,0,0,0,0,0,0,IND
1077,12-05-2012,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,SP
9733,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,IND
8462,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,SP
4764,8/19/12,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,1,0,SA
2223,08-03-2012,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,SP
7788,06-04-2014,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,SP
5827,4/16/14,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,SA
2958,2/24/14,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,SP
4954,1/21/14,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,SP
3139,12/30/13,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,SA
9952,12-11-2013,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0,SA
8180,11/15/13,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0,0,US
3276,10/25/13,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,SA
4994,10-01-2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,SP
3598,5/23/13,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,SP
945,5/22/13,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,SP
5048,05-11-2013,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,SA
6214,04-05-2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,SP
6230,2/15/13,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,SP
2968,02-01-2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,AUS
8800,02-01-2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,1,0,SA
1907,9/28/12,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,1,0,SP
10478,9/27/12,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,SA
4188,8/13/12,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,0,AUS
8720,08-12-2012,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,0,IND
2225,06-07-2014,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,1,0,AUS
4790,06-02-2014,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,SP
1131,04-05-2014,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,SA
202,04-05-2014,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,IND
9589,04-05-2014,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,IND
3900,3/29/14,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,CA
9958,3/29/14,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,AUS
8955,2/16/14,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,SP
10033,2/13/14,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,GER
5751,2/13/14,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,CA
3308,01-03-2014,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,SA
7297,12/26/13,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,SA
8008,12-09-2013,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,SP
1232,10/25/13,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,GER
2345,10/25/13,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,AUS
1628,10/24/13,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,SA
5081,10/20/13,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,SP
839,9/25/13,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,SP
3706,8/21/13,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,1,0,SP
5154,08-11-2013,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,SP
8584,06-08-2013,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,SP
6583,06-03-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,SP
3433,06-03-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,SP
10486,5/29/13,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,SP
8687,05-06-2013,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,IND
7842,3/31/13,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,SP
3749,03-02-2013,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,CA
1331,01-02-2013,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,AUS
5995,12/18/12,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,0,SP
8985,11-04-2012,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,SP
2798,11-02-2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,1,0,SA
7108,09-08-2012,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,SA
2781,6/23/14,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,1,0,SA
3623,06-11-2014,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,IND
194,06-09-2014,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP
10833,5/24/14,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,SP
2315,4/20/14,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,SP
6336,04-06-2014,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,SA
10738,8/29/13,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,AUS
8286,8/20/13,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,SA
2166,07-12-2013,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,SA
10691,6/14/13,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,SP
9739,1/19/13,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,SP
1829,1/19/13,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,1,0,SP
6260,11/19/12,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,1,0,AUS
10448,10/22/12,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,SP
1343,9/26/12,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,US
4749,9/26/12,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,IND
531,9/22/12,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,0,SP
6905,8/22/12,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,SP
1045,8/16/12,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,SP
4012,08-11-2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,1,0,GER
5529,06-10-2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,CA
4001,06-10-2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,SA
10420,05-05-2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,US
7723,05-02-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,GER
2963,05-02-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,AUS
10634,4/19/14,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,SP
5180,4/18/14,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,SP
6866,3/23/14,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,SA
1328,2/16/14,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,SA
1139,02-06-2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,0,SP
4961,1/21/14,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,SP
5177,12-12-2013,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,SA
2075,11/14/13,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,SA
3428,10-06-2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP
4500,10-06-2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,SP
7369,10-02-2013,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,SP
4381,8/18/13,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,SP
9964,08-07-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP
1630,08-07-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,SP
5012,07-04-2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,SP
6918,07-04-2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,SP
7822,06-04-2013,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,SP
10156,06-03-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,SP
3033,05-11-2013,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,AUS
4119,05-11-2013,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,GER
11110,4/13/13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,IND
332,3/22/13,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,SP
737,03-03-2013,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,SP
10319,2/26/13,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,SP
2683,02-02-2013,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,CA
3445,1/17/13,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,SA
10913,12-05-2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,0,SP
4427,9/18/12,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,SP
8717,09-12-2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,IND
2066,8/30/12,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,SP
3340,8/17/12,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,CA
8685,8/17/12,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,SA
4149,5/13/14,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,SP
8726,4/29/14,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,CA
2295,02-02-2014,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,SA
3283,1/19/14,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,SP
1915,12-12-2013,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,GER
800,8/30/13,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,SA
9166,08-09-2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,SP
5147,7/29/13,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,SP
13,7/22/13,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,SA
8557,6/17/13,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,AUS
8724,6/17/13,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,SP
9381,06-12-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS
9384,06-12-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,AUS
3560,05-12-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,GER
241,05-12-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,SP
7521,05-12-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,CA
9799,05-08-2013,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,SP
5123,4/15/13,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,SP
448,03-01-2013,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,SP
4837,2/16/13,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,SP
9365,12/22/12,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,SP
8932,10/29/12,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,SA
7055,10-09-2012,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,CA
3537,8/17/12,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,SP
9081,5/18/14,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,SP
4988,05-04-2014,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,SA
1050,4/30/14,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,GER
5610,4/21/14,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,IND
3526,1/27/14,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,SP
5136,1/17/14,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,CA
1411,11-10-2013,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,SP
701,11-06-2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,SP
6203,8/24/13,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,SP
7192,4/15/13,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,SP
5181,3/20/13,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,SP
9220,1/17/13,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,SP
7734,12/19/12,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,AUS
10446,11-07-2012,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,CA
5524,09-04-2012,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,US
3830,4/24/14,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,CA
5186,03-12-2014,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,CA
8514,1/17/14,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,SP
7165,10/22/13,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,SP
10236,9/16/13,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,SA
2392,7/29/13,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP
1920,7/29/13,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,SP
3673,7/14/13,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,SA
1453,07-06-2013,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,SP
4518,4/20/13,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,CA
8969,1/16/13,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,SA
387,11/13/12,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,US
1079,10/16/12,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,IND
164,10/13/12,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,SP
3434,05-12-2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,SP
5721,05-11-2014,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,CA
8418,3/30/14,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,GER
5300,12/30/13,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,SP
10424,12-09-2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,SA
11171,10-11-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,AUS
1600,10-11-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,SA
7851,9/22/13,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,0,SP
10701,09-11-2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,US
891,09-07-2013,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,SP
6912,8/20/13,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,SP
